Num_incidente	id_duracion	id_descripcion	id_estado
INC002000026219	22851	22941	118
INC002000026220	22852	22942	108
INC002000026221	22853	22943	107
INC002000026222	22854	22944	101
INC002000026223	22855	22945	101
INC002000026224	22856	22946	101
INC002000026225	22857	22947	101
INC002000026226	22858	22948	103
INC002000026227	22859	22949	118
INC002000026228	22860	22950	118
INC002000026229	22861	22951	103
INC002000026230	22862	22952	101
INC002000026231	22863	22953	101
INC002000026232	22864	22954	103
INC002000026233	22865	22955	103
INC002000026234	22866	22804	103
INC002000026235	22867	22957	118
INC002000026236	22868	22958	136
INC002000026237	22869	22959	136
INC002000026238	22870	22960	136
INC002000026239	22871	22961	101
INC002000026240	22872	22105	102
INC002000026241	22873	22963	212
INC002000026242	22874	22964	4569
INC002000026243	22875	22965	108
INC002000026244	22876	22966	-1
INC002000026245	22877	22967	102
INC002000026246	22878	22968	101
INC002000026247	22879	22969	108
INC002000026248	22880	22970	103
INC002000026249	22881	22971	108
INC002000026250	22882	22972	103
INC002000026251	22883	22973	102
INC002000026252	22884	22974	102
INC002000026253	22885	22975	102
INC002000026254	22886	22976	101
INC002000026255	22887	22977	118
INC002000026256	22888	22978	108
INC002000026257	22889	22979	103
INC002000026258	22890	22980	103
INC002000026259	22891	22981	108
INC002000026260	22892	22982	101
INC002000026261	22893	22983	101
INC002000026262	22894	22984	101
INC002000026263	22895	22985	101
INC002000026264	22896	22986	108
INC002000026265	22897	22987	136
INC002000026266	22898	20251	103
INC002000026267	22899	22812	118
INC002000026268	22900	22990	101
INC002000026269	22901	22991	101
INC002000026270	22902	21208	108
INC002000026271	22903	22993	108
INC002000026272	22904	22994	103
INC002000026273	22905	22993	108
INC002000026274	22906	22996	108
INC002000026275	22907	22997	101
INC002000026276	22908	22998	101
INC002000026277	22909	22999	101
INC002000026278	22910	23000	101
INC002000026279	22911	23001	431
INC002000026280	22912	23002	103
INC002000026281	22913	23003	118
INC002000026282	22914	23004	103
INC002000026283	22915	23005	101
INC002000026284	22916	23006	136
INC002000026285	22917	23007	101
INC002000026286	22918	23008	101
INC002000026287	22919	23009	103
INC002000026288	22920	22980	101
INC002000026289	22921	23011	101
INC002000026290	22922	23012	101
INC002000026291	22923	23013	102
INC002000026292	22924	23014	101
INC002000026293	22925	23015	103
INC002000026294	22926	23016	101
INC002000026295	22927	23017	101
INC002000026296	22928	23018	101
INC002000026297	22929	23019	101
INC002000026298	22930	13905	101
INC002000026299	22931	23021	103
INC002000026300	22932	23022	101
INC002000026301	22933	23023	136
INC002000026302	22934	23024	118
INC002000026303	22935	23025	101
INC002000026304	22936	23026	101
INC002000026305	22937	23027	101
INC002000026306	22938	23028	108
INC002000026307	22939	23029	108
INC002000026308	22940	23030	108
INC002000026309	22941	23031	103
INC002000026310	22942	23032	103
INC002000026311	22943	23033	101
INC002000026312	22944	23034	108
INC002000026313	22945	23035	101
INC002000026314	22946	23036	101
INC002000026315	22947	23037	101
INC002000026316	22948	23038	-1
INC002000026317	22949	23039	101
INC002000026318	22950	23040	101
INC002000026319	22951	23041	101
INC002000026320	22952	23042	101
INC002000026321	22953	23043	108
INC002000026322	22954	11854	101
INC002000026323	22955	23045	103
INC002000026324	22956	23046	101
INC002000026325	22957	4867	103
INC002000026326	22958	23048	102
INC002000026327	22959	23049	102
INC002000026328	22960	23050	108
INC002000026329	22961	23051	108
INC002000026330	22962	23052	102
INC002000026331	22963	23053	103
INC002000026332	22964	2262	103
INC002000026333	22965	23055	108
INC002000026334	22966	23056	103
INC002000026335	22967	23057	101
INC002000026336	22968	23058	108
INC002000026337	22969	23059	2230
INC002000026338	22970	23060	101
INC002000026339	22971	23061	108
INC002000026340	22972	23062	103
INC002000026341	22973	23063	108
INC002000026342	22974	19297	101
INC002000026343	22975	23065	103
INC002000026344	22976	23066	108
INC002000026346	22977	23067	103
INC002000026347	22978	23068	103
INC002000026348	22979	23069	101
INC002000026349	22980	23070	118
INC002000026350	22981	23071	103
INC002000026351	22982	23072	103
INC002000026352	22983	23073	108
INC002000026353	22984	23074	101
INC002000026354	22985	23075	103
INC002000026355	22986	20227	101
INC002000026356	22987	23077	101
INC002000026357	22988	23078	101
INC002000026359	22989	23079	101
INC002000026360	22990	23080	101
INC002000026361	22991	23081	118
INC002000026362	22992	23082	101
INC002000026363	22993	23083	101
INC002000026364	22994	23084	108
INC002000026365	22995	23085	101
INC002000026366	22996	23086	431
INC002000026367	22997	23087	101
INC002000026368	22998	23088	103
INC002000026369	22999	23089	101
INC002000026370	23000	23090	101
INC002000026371	23001	23091	431
INC002000026372	23002	23092	103
INC002000026373	23003	23093	431
INC002000026374	23004	23094	101
INC002000026375	23005	22105	102
INC002000026376	23006	23096	4838
INC002000026377	23007	23097	101
INC002000026378	23008	23098	3905
INC002000026379	23009	19402	101
INC002000026380	23010	23098	3905
INC002000026381	23011	23098	118
INC002000026382	23012	19297	101
INC002000026383	23013	19402	101
INC002000026384	23014	4800	101
INC002000026385	23015	23105	102
INC002000026386	23016	23106	101
INC002000026387	23017	23107	102
INC002000026388	23018	23108	101
INC002000026389	23019	23109	102
INC002000026390	23020	23110	108
INC002000026391	23021	23111	102
INC002000026392	23022	23112	102
INC002000026393	23023	23113	136
INC002000026394	23024	23114	103
INC002000026395	23025	23115	101
INC002000026396	23026	23116	103
INC002000026397	23027	23117	103
INC002000026398	23028	23118	103
INC002000026399	23029	23119	103
INC002000026400	23030	23120	118
INC002000026401	23031	23121	101
INC002000026402	23032	23122	103
INC002000026403	23033	23123	103
INC002000026404	23034	23124	103
INC002000026405	23035	23125	102
INC002000026406	23036	23126	101
INC002000026407	23037	23127	212
INC002000026408	23038	23128	101
INC002000026409	23039	23129	101
INC002000026410	23040	23130	108
INC002000026411	23041	23131	108
INC002000026412	23042	21324	108
INC002000026413	23043	23133	136
INC002000026414	23044	23134	101
INC002000026415	23045	23135	118
INC002000026416	23046	23136	101
INC002000026417	23047	23137	101
INC002000026418	23048	23138	101
INC002000026419	23049	23139	101
INC002000026420	23050	23140	101
INC002000026421	23051	23141	101
INC002000026422	23052	23142	101
INC002000026423	23053	23143	103
INC002000026424	23054	23144	103
INC002000026425	23055	23145	101
INC002000026426	23056	23146	118
INC002000026427	23057	14435	103
INC002000026428	23058	23148	101
INC002000026429	23059	23149	136
INC002000026430	23060	23150	118
INC002000026431	23061	23151	101
INC002000026432	23062	23152	103
INC002000026433	23063	23153	108
INC002000026434	23064	23154	108
INC002000026435	23065	18771	101
INC002000026436	23066	23156	101
INC002000026437	23067	23157	103
INC002000026438	23068	3927	101
INC002000026439	23069	23159	101
INC002000026440	23070	23160	101
INC002000026441	23071	23161	108
INC002000026442	23072	23162	108
INC002000026443	23073	23163	12154
INC002000026444	23074	23164	101
INC002000026445	23075	23165	103
INC002000026446	23076	23166	101
INC002000026447	23077	23167	103
INC002000026448	23078	23168	101
INC002000026449	23079	23169	101
INC002000026450	23080	23170	101
INC002000026451	23081	23171	103
INC002000026452	23082	23171	103
INC002000026453	23083	10540	118
INC002000026454	23084	23174	101
INC002000026455	23085	23174	101
INC002000026456	23086	23174	101
INC002000026457	23087	23174	101
INC002000026458	23088	23174	103
INC002000026459	23089	23179	108
INC002000026460	23090	23180	118
INC002000026461	23091	22812	101
INC002000026462	23092	23182	102
INC002000026463	23093	23183	431
INC002000026464	23094	23184	101
INC002000026465	23095	23185	103
INC002000026466	23096	23186	101
INC002000026467	23097	23187	102
INC002000026468	23098	23188	101
INC002000026469	23099	23189	103
INC002000026470	23100	22564	101
INC002000026471	23101	20428	101
INC002000026472	23102	2113	101
INC002000026473	23103	23193	101
INC002000026474	23104	23194	-1
INC002000026475	23105	10540	118
INC002000026476	23106	23196	101
INC002000026477	23107	23197	101
INC002000026478	23108	23198	431
INC002000026479	23109	23199	101
INC002000026480	23110	23200	101
INC002000026481	23111	23201	101
INC002000026482	23112	23202	101
INC002000026483	23113	23203	212
INC002000026484	23114	23204	3905
INC002000026485	23115	23205	643
INC002000026486	23116	23206	108
INC002000026487	23117	23207	103
INC002000026488	23118	23208	103
INC002000026489	23119	23209	136
INC002000026490	23120	22105	102
INC002000026491	23121	22105	102
INC002000026492	23122	22105	102
INC002000026493	23123	9600	108
INC002000026494	23124	22105	102
INC002000026495	23125	22676	118
INC002000026496	23126	23216	108
INC002000026497	23127	23217	101
INC002000026498	23128	22105	102
INC002000026499	23129	23219	101
INC002000026500	23130	23220	136
INC002000026501	23131	23221	101
INC002000026502	23132	23222	103
INC002000026503	23133	23223	103
INC002000026504	23134	23224	108
INC002000026505	23135	23225	118
INC002000026506	23136	23226	101
INC002000026507	23137	23227	101
INC002000026508	23138	23228	118
INC002000026509	23139	23229	118
INC002000026510	23140	23230	103
INC002000026511	23141	23231	118
INC002000026512	23142	23232	101
INC002000026513	23143	23233	101
INC002000026514	23144	23234	103
INC002000026515	23145	23235	118
INC002000026516	23146	23236	108
INC002000026517	23147	23237	108
INC002000026518	23148	23238	103
INC002000026519	23149	23239	101
INC002000026520	23150	23240	118
INC002000026521	23151	23241	103
INC002000026522	23152	23242	101
INC002000026523	23153	23243	101
INC002000026524	23154	23244	101
INC002000026525	23155	23245	101
INC002000026526	23156	23246	101
INC002000026527	23157	23247	108
INC002000026528	23158	7290	101
INC002000026529	23159	23249	101
INC002000026530	23160	23250	118
INC002000026531	23161	23251	101
INC002000026532	23162	23252	212
INC002000026533	23163	23253	101
INC002000026534	23164	15953	101
INC002000026535	23165	23255	101
INC002000026536	23166	23256	101
INC002000026537	23167	23257	101
INC002000026538	23168	23258	103
INC002000026539	23169	23259	101
INC002000026540	23170	23260	103
INC002000026541	23171	23261	101
INC002000026542	23172	23262	103
INC002000026543	23173	23263	108
INC002000026544	23174	21511	103
INC002000026545	23175	23265	103
INC002000026546	23176	23266	118
INC002000026547	23177	23267	108
INC002000026548	23178	23268	101
INC002000026549	23179	23269	-1
INC002000026550	23180	23270	-1
INC002000026551	23181	23271	103
INC002000026552	23182	23272	118
INC002000026553	23183	23273	-1
INC002000026554	23184	23274	-1
INC002000026555	23185	23275	-1
INC002000026556	23186	23276	-1
INC002000026557	23187	23277	-1
INC002000026558	23188	23278	-1
INC002000026559	23189	23279	-1
INC002000026560	23190	23280	101
INC002000026561	23191	23281	103
INC002000026562	23192	23282	136
INC002000026563	23193	23283	-1
INC002000026564	23194	23284	136
INC002000026565	23195	23285	101
INC002000026566	23196	23286	118
INC002000026567	23197	6777	108
INC002000026569	23198	23288	103
INC002000026570	23199	23289	101
INC002000026571	23200	23290	103
INC002000026572	23201	23291	643
INC002000026573	23202	23292	101
INC002000026574	23203	23293	4838
INC002000026575	23204	23286	108
INC002000026576	23205	23295	4838
INC002000026577	23206	23296	101
INC002000026578	23207	23297	118
INC002000026579	23208	23298	118
INC002000026580	23209	23299	101
INC002000026581	23210	23300	103
INC002000026582	23211	23301	101
INC002000026583	23212	23302	101
INC002000026584	23213	23303	101
INC002000026585	23214	23304	101
INC002000026586	23215	23305	101
INC002000026587	23216	23306	118
INC002000026588	23217	23307	-1
INC002000026589	23218	23308	108
INC002000026590	23219	23309	101
INC002000026591	23220	23310	118
INC002000026592	23221	23311	101
INC002000026593	23222	23312	103
INC002000026594	23223	23313	101
INC002000026595	23224	23314	101
INC002000026596	23225	23315	101
INC002000026597	23226	16471	103
INC002000026598	23227	23317	101
INC002000026600	23228	23318	101
INC002000026601	23229	23319	-1
INC002000026602	23230	23320	101
INC002000026603	23231	22105	102
INC002000026604	23232	23322	103
INC002000026605	23233	23323	101
INC002000026606	23234	23324	101
INC002000026607	23235	23325	101
INC002000026608	23236	23326	118
INC002000026609	23237	4730	103
INC002000026610	23238	23328	103
INC002000026611	23239	23329	108
INC002000026612	23240	23330	103
INC002000026613	23241	23331	101
INC002000026614	23242	23332	118
INC002000026615	23243	23333	212
INC002000026617	23244	23334	-1
INC002000026618	23245	23335	108
INC002000026619	23246	23336	4838
INC002000026620	23247	23337	118
INC002000026621	23248	23338	103
INC002000026622	23249	23339	101
INC002000026623	23250	23340	101
INC002000026624	23251	23341	103
INC002000026625	23252	23342	103
INC002000026626	23253	23343	103
INC002000026627	23254	23344	103
INC002000026628	23255	23345	101
INC002000026629	23256	23346	101
INC002000026630	23257	9665	101
INC002000026631	23258	23348	103
INC002000026632	23259	23349	101
INC002000026633	23260	13976	101
INC002000026634	23261	23351	136
INC002000026635	23262	23352	108
INC002000026636	23263	23353	103
INC002000026637	23264	23354	101
INC002000026638	23265	17831	118
INC002000026639	23266	23356	118
INC002000026640	23267	23357	103
INC002000026641	23268	18900	108
INC002000026642	23269	13979	101
INC002000026643	23270	17853	101
INC002000026644	23271	13976	101
INC002000026645	23272	13976	101
INC002000026646	23273	23363	101
INC002000026647	23274	13976	103
INC002000026648	23275	13976	103
INC002000026649	23276	13979	103
INC002000026650	23277	23367	118
INC002000026651	23278	13979	103
INC002000026652	23279	13976	103
INC002000026653	23280	13979	103
INC002000026654	23281	13976	103
INC002000026655	23282	23372	419
INC002000026656	23283	23373	419
INC002000026657	23284	23374	101
INC002000026658	23285	23375	101
INC002000026659	23286	13976	103
INC002000026660	23287	23377	431
INC002000026661	23288	13976	103
INC002000026662	23289	23379	103
INC002000026663	23290	13976	103
INC002000026664	23291	22127	103
INC002000026665	23292	23382	103
INC002000026666	23293	23383	101
INC002000026667	23294	23384	101
INC002000026668	23295	23385	103
INC002000026669	23296	23386	108
INC002000026670	23297	23387	101
INC002000026671	23298	23388	103
INC002000026672	23299	23389	103
INC002000026673	23300	23390	118
INC002000026674	23301	23391	108
INC002000026675	23302	23392	101
INC002000026676	23303	23393	101
INC002000026677	23304	20431	102
INC002000026678	23305	17970	103
INC002000026679	23306	23396	101
INC002000026680	23307	23397	101
INC002000026681	23308	22564	101
INC002000026682	23309	23399	101
INC002000026683	23310	23400	101
INC002000026684	23311	23401	108
INC002000026685	23312	23402	118
INC002000026686	23313	17923	118
INC002000026701	23314	23318	103
INC002000026702	23315	23318	103
INC002000026703	23316	23318	103
INC002000026704	23317	23407	103
INC002000026705	23318	23408	103
INC002000026706	23319	21484	212
INC002000026707	23320	23410	-1
INC002000026708	23321	23411	103
INC002000026709	23322	23412	103
INC002000026710	23323	23413	103
INC002000026711	23324	23414	108
INC002000026712	23325	22105	102
INC002000026713	23326	22105	102
INC002000026714	23327	22105	102
INC002000026715	23328	22105	102
INC002000026716	23329	22105	102
INC002000026717	23330	23420	101
INC002000026718	23331	23421	103
INC002000026719	23332	23422	431
INC002000026720	23333	23423	103
INC002000026721	23334	23424	108
INC002000026722	23335	21511	101
INC002000026723	23336	23426	101
INC002000026724	23337	23427	118
INC002000026725	23338	23428	101
INC002000026726	23339	23429	101
INC002000026727	23340	23430	118
INC002000026728	23341	23431	101
INC002000026729	23342	23432	101
INC002000026730	23343	23433	118
INC002000026731	23344	23434	103
INC002000026732	23345	23435	103
INC002000026733	23346	23436	101
INC002000026734	23347	23437	118
INC002000026735	23348	23438	103
INC002000026736	23349	23439	212
INC002000026737	23350	23440	108
INC002000026738	23351	23441	103
INC002000026739	23352	23442	101
INC002000026740	23353	23443	101
INC002000026741	23354	23444	108
INC002000026742	23355	23445	101
INC002000026743	23356	13043	118
INC002000026744	23357	23447	108
INC002000026745	23358	23448	108
INC002000026746	23359	23449	103
INC002000026901	23360	23450	101
INC002000026904	23361	23451	118
INC002000026905	23362	23452	101
INC002000027001	23363	23453	-1
INC002000027004	23364	23454	103
INC002000027005	23365	23455	103
INC002000027006	23366	23456	6577
INC002000027007	23367	23457	103
INC002000027008	23368	23458	101
INC002000027009	23369	23459	212
INC002000027010	23370	23460	101
INC002000027011	23371	17831	118
INC002000027012	23372	23462	103
INC002000027013	23373	23463	101
INC002000027014	23374	23464	118
INC002000027015	23373	23465	103
INC002000027016	23376	23466	118
INC002000027017	23377	23467	118
INC002000027018	23378	23468	103
INC002000027019	23379	23469	118
INC002000027020	23380	23470	4838
INC002000027021	23381	23471	103
INC002000027022	23382	23472	103
INC002000027023	23383	23473	101
INC002000027024	23384	23474	103
INC002000027025	23385	23475	108
INC002000027026	23386	23476	103
INC002000027027	23387	23477	103
INC002000027028	23388	23478	6577
INC002000027029	23389	23479	107
INC002000027030	23390	23480	118
INC002000027031	23391	23481	101
INC002000027032	23392	23482	102
INC002000027033	23393	23483	108
INC002000027034	23394	23484	101
INC002000027035	23395	23485	101
INC002000027036	23396	23486	118
INC002000027037	23397	23487	108
INC002000027038	23398	23488	118
INC002000027039	23399	23489	103
INC002000027040	23400	23490	103
INC002000027041	23401	23491	-1
INC002000027042	23402	23492	118
INC002000027043	23403	23493	-1
INC002000027044	23404	23494	103
INC002000027045	23405	23495	108
INC002000027046	23406	23496	101
INC002000027047	23407	23497	101
INC002000027048	23408	3378	101
INC002000027049	23409	5978	103
INC002000027050	23410	23500	103
INC002000027051	23411	23501	108
INC002000027052	23412	22471	103
INC002000027053	23413	23503	103
INC002000027054	23414	23504	101
INC002000027055	23415	23505	118
INC002000027056	23416	23506	101
INC002000027057	23417	23507	103
INC002000027058	23418	23508	101
INC002000027059	23419	23509	118
INC002000027060	23420	23510	23510
INC002000027061	23421	23511	101
INC002000027062	23422	23512	103
INC002000027063	23423	16094	101
INC002000027064	23424	23514	108
INC002000027065	23425	23515	118
INC002000027066	23426	23516	108
INC002000027067	23427	23517	101
INC002000027068	23428	23518	108
INC002000027069	23429	23519	118
INC002000027070	23430	23520	101
INC002000027071	23431	23521	-1
INC002000027072	23432	23522	643
INC002000027073	23433	23523	101
INC002000027074	23434	23524	103
INC002000027075	23435	22486	103
INC002000027076	23436	23526	103
INC002000027077	23437	14778	-1
INC002000027078	23438	23528	101
INC002000027079	23439	23529	108
INC002000027080	23440	23530	103
INC002000027081	23441	23531	118
INC002000027082	23442	23532	101
INC002000027083	23443	23533	108
INC002000027084	23444	19648	103
INC002000027085	23445	23535	101
INC002000027086	23446	23536	118
INC002000027087	23447	23537	419
INC002000027088	23448	23538	101
INC002000027089	23449	13480	118
INC002000027090	23450	23540	103
INC002000027104	23451	23541	136
INC002000027106	23452	11487	118
INC002000027107	23453	23543	101
INC002000027108	23454	23544	101
INC002000027109	23455	23545	118
INC002000027110	23456	23546	108
INC002000027111	23457	23547	101
INC002000027112	23458	23548	101
INC002000027113	23459	23549	103
INC002000027114	23460	23548	103
INC002000027115	23461	23551	102
INC002000027116	23462	23548	101
INC002000027117	23463	23548	101
INC002000027118	23464	23548	101
INC002000027119	23465	23548	103
INC002000027120	23466	23548	103
INC002000027121	23467	23557	101
INC002000027122	23468	23558	108
INC002000027123	23469	23559	118
INC002000027124	23470	23560	101
INC002000027125	23471	23561	101
INC002000027126	23472	23562	108
INC002000027127	23473	23563	101
INC002000027128	23474	23564	103
INC002000027129	23475	23565	419
INC002000027130	23476	23566	101
INC002000027131	23477	23567	103
INC002000027132	23478	23568	101
INC002000027133	23479	23569	101
INC002000027134	23480	23570	102
INC002000027135	23481	23571	102
INC002000027136	23482	23572	103
INC002000027137	23483	23573	102
INC002000027138	23484	23574	118
INC002000027139	23485	23575	101
INC002000027140	23486	23576	101
INC002000027141	23487	23577	101
INC002000027142	23488	23578	103
INC002000027143	23489	23579	103
INC002000027144	23490	23580	101
INC002000027145	23491	23581	101
INC002000027146	23492	23582	103
INC002000027147	23493	23583	103
INC002000027148	23494	6053	103
INC002000027149	23495	23585	103
INC002000027153	23496	23586	-1
INC002000027154	23497	23587	103
INC002000027155	23498	6510	108
INC002000027156	23499	23589	108
INC002000027157	23500	23590	101
INC002000027158	23501	23591	103
INC002000027159	23502	23592	103
INC002000027160	23503	23593	118
INC002000027161	23504	23594	212
INC002000027162	23505	23595	103
INC002000027163	23506	23596	108
INC002000027164	23507	23597	101
INC002000027165	23508	23598	101
INC002000027166	23509	23599	101
INC002000027167	23510	23600	108
INC002000027168	23511	23601	103
INC002000027169	23512	23602	101
INC002000027170	23513	23603	-1
INC002000027171	23514	23604	101
INC002000027172	23515	23605	103
INC002000027173	23516	23606	103
INC002000027174	23517	23607	101
INC002000027175	23518	23608	101
INC002000027176	23519	23609	-1
INC002000027177	23520	23610	103
INC002000027178	23521	23611	101
INC002000027179	23522	23612	-1
INC002000027180	23523	23613	103
INC002000027181	23524	23614	103
INC002000027182	23525	23615	103
INC002000027183	23526	23616	118
INC002000027184	23527	23617	101
INC002000027185	23528	23618	101
INC002000027186	23529	23619	212
INC002000027187	23530	23620	118
INC002000027188	23531	23621	-1
INC002000027189	23532	23622	103
INC002000027190	23533	23623	108
INC002000027191	23534	23624	101
INC002000027192	23535	23625	108
INC002000027193	23536	23626	212
INC002000027194	23537	23627	101
INC002000027195	23538	23628	108
INC002000027196	23539	23629	103
INC002000027197	23540	23630	101
INC002000027198	23541	23631	118
INC002000027199	23542	23632	103
INC002000027200	23543	23633	103
INC002000027201	23544	23634	108
INC002000027202	23545	23635	101
INC002000027301	23546	23636	118
INC002000027302	23547	23637	108
INC002000027303	23548	23638	108
INC002000027304	23549	23639	101
INC002000027305	23550	23640	101
INC002000027306	23551	23641	101
INC002000027307	23552	13300	101
INC002000027308	23553	22930	108
INC002000027309	23554	23644	101
INC002000027310	23555	23645	101
INC002000027311	23556	23646	103
INC002000027312	23557	23647	136
INC002000027401	23558	23648	118
INC002000027402	23559	23649	101
INC002000027403	23560	23650	108
INC002000027404	23561	23651	101
INC002000027405	23562	23652	101
INC002000027406	23563	23653	101
INC002000027407	23564	23654	103
INC002000027408	23565	23655	103
INC002000027409	23566	23656	431
INC002000027410	23567	23657	419
INC002000027411	23568	23658	103
INC002000027412	23569	23659	3332
INC002000027413	23570	23660	23660
INC002000027414	23571	23661	103
INC002000027415	23572	23662	118
INC002000027416	23573	23663	103
INC002000027417	23574	23664	103
INC002000027418	23575	23665	101
INC002000027419	23576	23666	103
INC002000027420	23577	23667	103
INC002000027421	23578	23668	101
INC002000027422	23579	23669	108
INC002000027423	23580	23670	118
INC002000027424	23581	23671	103
INC002000027425	23582	23672	118
INC002000027426	23583	23673	118
INC002000027427	23584	23674	118
INC002000027428	23585	23675	107
INC002000027429	23586	3395	108
INC002000027430	23587	23677	101
INC002000027432	23588	23678	108
INC002000027433	23589	15219	101
INC002000027434	23590	23680	-1
INC002000027435	23591	23681	103
INC002000027436	23592	23682	-1
INC002000027437	23593	23683	102
INC002000027438	23594	23684	108
INC002000027439	23595	23685	102
INC002000027440	23596	23686	102
INC002000027441	23597	23687	118
INC002000027442	23598	15433	281
INC002000027443	23599	23689	101
INC002000027444	23600	23690	212
INC002000027445	23601	23691	101
INC002000027446	23602	23692	118
INC002000027447	23603	23693	102
INC002000027448	23604	23694	101
INC002000027449	23605	23695	102
INC002000027450	23606	23696	103
INC002000027451	23607	23697	101
INC002000027452	23608	23698	103
INC002000027453	23609	23699	103
INC002000027454	23610	23700	101
INC002000027455	23611	23701	101
INC002000027456	23612	23702	212
INC002000027457	23613	23703	118
INC002000027458	23614	23704	103
INC002000027459	23615	23705	108
INC002000027460	23616	23706	108
INC002000027461	23617	23707	103
INC002000027462	23618	23708	102
INC002000027463	23619	23709	101
INC002000027464	23620	23710	101
INC002000027465	23621	23711	101
INC002000027466	23622	23712	103
INC002000027467	23623	23713	101
INC002000027468	23624	23714	103
INC002000027469	23625	23715	101
INC002000027470	23626	23716	118
INC002000027471	23627	23717	101
INC002000027472	23628	23718	212
INC002000027474	23629	23719	101
INC002000027475	23630	23720	101
INC002000027476	23631	17923	118
INC002000027477	23632	23722	118
INC002000027478	23633	23723	118
INC002000027479	23634	23724	108
INC002000027480	23635	23725	101
INC002000027481	23636	23726	101
INC002000027482	23637	23727	101
INC002000027483	23638	23728	103
INC002000027484	23639	23729	103
INC002000027485	23640	2113	101
INC002000027486	23641	2114	101
INC002000027487	23642	23732	118
INC002000027488	23643	23733	118
INC002000027489	23644	23734	643
INC002000027490	23645	6257	103
INC002000027491	23646	23736	103
INC002000027492	23647	23737	108
INC002000027493	23648	23738	-1
INC002000027494	23649	23739	118
INC002000027495	23650	23740	101
INC002000027496	23651	23741	103
INC002000027497	23652	23742	103
INC002000027498	23653	23743	103
INC002000027499	23654	23744	101
INC002000027500	23655	23745	108
INC002000027501	23656	23746	136
INC002000027502	23657	23747	103
INC002000027503	23658	23748	101
INC002000027504	23659	23749	103
INC002000027505	23660	23750	103
INC002000027506	23661	23751	-1
INC002000027507	23662	23752	-1
INC002000027508	23663	23753	101
INC002000027509	23664	23034	108
INC002000027510	23665	23755	101
INC002000027511	23666	23756	103
INC002000027512	23667	23757	23757
INC002000027513	23668	23758	101
INC002000027514	23669	23759	118
INC002000027515	23670	23760	103
INC002000027516	23671	23761	103
INC002000027517	23672	23762	108
INC002000027518	23673	23763	101
INC002000027519	23674	23764	101
INC002000027520	23675	23765	101
INC002000027521	23676	23766	108
INC002000027522	23677	23767	212
INC002000027523	23678	23768	101
INC002000027524	23679	23769	101
INC002000027525	23680	23770	101
INC002000027526	23681	23771	118
INC002000027527	23682	23772	101
INC002000027528	23683	23773	101
INC002000027529	23684	23774	103
INC002000027530	23685	23775	101
INC002000027531	23686	23776	118
INC002000027532	23687	21620	101
INC002000027533	23688	23778	103
INC002000027534	23689	23779	103
INC002000027535	23690	23780	101
INC002000027536	23691	23781	136
INC002000027537	23692	23782	136
INC002000027538	23693	23783	108
INC002000027539	23694	23784	136
INC002000027540	23695	23382	103
INC002000027542	23696	23786	103
INC002000027543	23697	23787	136
INC002000027544	23698	23788	-1
INC002000027545	23699	23789	101
INC002000027546	23700	23790	281
INC002000027547	23701	23791	103
INC002000027548	23702	23792	108
INC002000027549	23703	23793	136
INC002000027550	23704	23794	102
INC002000027551	23705	23795	103
INC002000027552	23706	23796	103
INC002000027553	23707	23797	101
INC002000027554	23708	23798	103
INC002000027555	23709	20660	118
INC002000027556	23710	23800	108
INC002000027557	23711	23801	108
INC002000027558	23712	23802	103
INC002000027559	23713	23803	101
INC002000027560	23714	23804	101
INC002000027561	23715	23805	118
INC002000027562	23716	23806	101
INC002000027563	23717	23807	118
INC002000027564	23718	23808	101
INC002000027565	23719	23809	101
INC002000027566	23720	23810	102
INC002000027567	23721	23811	419
INC002000027568	23722	13480	118
INC002000027569	23723	23813	108
INC002000027570	23724	23813	118
INC002000027571	23725	23815	101
INC002000027572	23726	23816	103
INC002000027573	23727	23817	101
INC002000027574	23728	23818	118
INC002000027575	23729	23819	103
INC002000027576	23730	23820	103
INC002000027577	23731	23821	103
INC002000027578	23732	23822	101
INC002000027579	23733	23823	101
INC002000027580	23734	23824	103
INC002000027581	23735	23825	103
INC002000027582	23736	23826	101
INC002000027583	23737	23827	101
INC002000027584	23738	23828	118
INC002000027585	23739	23829	118
INC002000027586	23740	23830	101
INC002000027587	23741	23831	118
INC002000027588	23742	23832	103
INC002000027589	23743	23833	118
INC002000027590	23744	23834	103
INC002000027591	23745	23835	103
INC002000027592	23746	23836	643
INC002000027593	23747	23837	108
INC002000027594	23748	23838	118
INC002000027595	23749	23839	101
INC002000027596	23750	23840	101
INC002000027597	23751	23841	103
INC002000027598	23752	10448	103
INC002000027599	23753	23843	118
INC002000027600	23754	23844	101
INC002000027603	23755	23845	101
INC002000027605	23756	23846	118
INC002000027606	23757	22012	101
INC002000027701	23758	23848	118
INC002000027702	23759	23849	101
INC002000027703	23760	23850	108
INC002000027704	23761	13465	118
INC002000027705	23762	23852	103
INC002000027706	23763	23853	108
INC002000027707	23764	23854	118
INC002000027708	23765	23855	101
INC002000027709	23766	23856	-1
INC002000027710	23767	23857	-1
INC002000027711	23768	23858	-1
INC002000027712	23769	23859	118
INC002000027713	23770	23860	-1
INC002000027714	23771	23861	-1
INC002000027715	23772	23862	-1
INC002000027716	23773	23863	101
INC002000027717	23774	23864	103
INC002000027718	23775	23865	118
INC002000027720	23776	23866	118
INC002000027721	23777	23867	-1
