id_duracion	duracion	fecha_creacion
34561	26.0	02/12/2020 14:50
34562	8.0	02/12/2020 15:03
34563	15.0	02/12/2020 15:20
34564	8.0	02/12/2020 15:24
34565	8.0	02/12/2020 15:25
34566	8.0	02/12/2020 15:25
34567	8.0	02/12/2020 15:26
34568	8.0	02/12/2020 15:41
34569	9.0	02/12/2020 15:43
34570	16.0	02/12/2020 15:45
34571	8.0	02/12/2020 15:51
34572	1.0	02/12/2020 16:40
34573	8.0	02/12/2020 16:49
34574	19.0	02/12/2020 16:51
34575	15.0	02/12/2020 17:03
34576	7.0	02/12/2020 17:05
34577	8.0	02/12/2020 17:14
34578	19.0	02/12/2020 17:15
34579	7.0	02/12/2020 17:18
34580	15.0	02/12/2020 17:20
34581	7.0	02/12/2020 17:22
34582	8.0	02/12/2020 17:23
34583	7.0	02/12/2020 17:25
34584	10.0	02/12/2020 17:29
34585	14.0	02/12/2020 17:51
34586	27.0	02/12/2020 17:51
34587	56.0	02/12/2020 18:01
34588	15.0	02/12/2020 18:07
34589	16.0	02/12/2020 18:08
34590	8.0	02/12/2020 18:17
34591	7.0	02/12/2020 18:32
34592	7.0	02/12/2020 18:33
34593	47.0	02/12/2020 18:34
34594	7.0	02/12/2020 18:35
34595	12.0	02/12/2020 18:53
34596	33.0	02/12/2020 19:28
34597	15.0	02/12/2020 19:52
34598	9.0	02/12/2020 20:29
34599	7.0	02/12/2020 20:42
34600	62.0	02/12/2020 20:47
34601	12.0	02/12/2020 21:54
34602	12.0	02/12/2020 22:36
34603	9.0	02/12/2020 22:57
34604	9.0	02/12/2020 23:15
34605	9.0	02/12/2020 23:32
34606	8.0	03/12/2020 1:50
34607	8.0	03/12/2020 6:32
34608	9.0	03/12/2020 7:28
34609	8.0	03/12/2020 7:53
34610	9.0	03/12/2020 8:00
34611	75.0	03/12/2020 8:06
34612	16.0	03/12/2020 8:10
34613	8.0	03/12/2020 8:16
34614	19.0	03/12/2020 8:17
34615	9.0	03/12/2020 8:36
34616	15.0	03/12/2020 8:45
34617	8.0	03/12/2020 8:55
34618	15.0	03/12/2020 9:15
34619	15.0	03/12/2020 9:19
34620	90.0	03/12/2020 9:20
34621	16.0	03/12/2020 9:27
34622	21.0	03/12/2020 9:45
34623	14.0	03/12/2020 9:51
34624	8.0	03/12/2020 10:08
34625	9.0	03/12/2020 10:10
34626	8.0	03/12/2020 10:11
34627	8.0	03/12/2020 10:18
34628	8.0	03/12/2020 10:34
34629	9.0	03/12/2020 10:42
34630	9.0	03/12/2020 10:43
34631	88.0	03/12/2020 10:55
34632	9.0	03/12/2020 11:03
34633	8.0	03/12/2020 11:06
34634	6.0	03/12/2020 11:09
34635	15.0	03/12/2020 11:15
34636	14.0	03/12/2020 11:20
34637	16.0	03/12/2020 11:22
34638	16.0	03/12/2020 11:23
34639	16.0	03/12/2020 11:32
34640	14.0	03/12/2020 11:46
34641	19.0	03/12/2020 11:51
34642	35.0	03/12/2020 12:19
34643	8.0	03/12/2020 12:21
34644	8.0	03/12/2020 12:26
34645	9.0	03/12/2020 12:29
34646	8.0	03/12/2020 12:32
34647	57.0	03/12/2020 12:35
34648	9.0	03/12/2020 12:37
34649	9.0	03/12/2020 12:45
34650	56.0	03/12/2020 13:12
34651	50.0	03/12/2020 13:21
34652	9.0	03/12/2020 13:54
34653	8.0	03/12/2020 14:11
34654	9.0	03/12/2020 14:18
34655	14.0	03/12/2020 14:27
34656	15.0	03/12/2020 14:30
34657	37.0	03/12/2020 14:38
34658	14.0	03/12/2020 14:55
34659	8.0	03/12/2020 14:56
34660	8.0	03/12/2020 15:00
34661	8.0	03/12/2020 15:13
34662	13.0	03/12/2020 15:15
34663	14.0	03/12/2020 15:33
34664	12.0	03/12/2020 15:33
34665	15.0	03/12/2020 15:51
34666	8.0	03/12/2020 16:05
34667	25.0	03/12/2020 16:35
34668	20.0	03/12/2020 16:41
34669	103.0	03/12/2020 16:43
34670	67.0	03/12/2020 17:11
34671	111.0	03/12/2020 17:12
34672	18.0	03/12/2020 17:16
34673	14.0	03/12/2020 17:17
34674	6.0	03/12/2020 17:21
34675	71.0	03/12/2020 17:22
34676	25.0	03/12/2020 17:28
34677	19.0	03/12/2020 17:45
34678	13.0	03/12/2020 18:00
34679	20.0	03/12/2020 22:02
34680	15.0	03/12/2020 22:08
34681	50.0	03/12/2020 22:12
34682	13.0	03/12/2020 22:26
34683	27.0	03/12/2020 23:34
34684	11.0	03/12/2020 23:41
34685	8.0	03/12/2020 23:56
34686	25.0	03/12/2020 18:23
34687	20.0	03/12/2020 18:29
34688	14.0	03/12/2020 18:31
34689	14.0	03/12/2020 18:43
34690	20.0	03/12/2020 18:51
34691	8.0	03/12/2020 18:55
34692	56.0	03/12/2020 19:05
34693	25.0	03/12/2020 19:10
34694	8.0	03/12/2020 19:15
34695	14.0	03/12/2020 19:24
34696	15.0	03/12/2020 19:35
34697	7.0	03/12/2020 20:10
34698	15.0	03/12/2020 21:32
34699	133.0	04/12/2020 3:52
34700	8.0	04/12/2020 8:08
34701	13.0	04/12/2020 8:33
34702	8.0	04/12/2020 9:35
34703	15.0	04/12/2020 9:38
34704	19.0	04/12/2020 9:58
34705	8.0	04/12/2020 10:05
34706	18.0	04/12/2020 10:11
34707	8.0	04/12/2020 10:17
34708	14.0	04/12/2020 10:23
34709	18.0	04/12/2020 10:25
34710	13.0	04/12/2020 10:29
34711	13.0	04/12/2020 10:36
34712	13.0	04/12/2020 10:44
34713	47.0	04/12/2020 10:48
34714	68.0	04/12/2020 10:52
34715	48.0	04/12/2020 10:56
34716	17.0	04/12/2020 10:57
34717	15.0	04/12/2020 11:08
34718	113.0	04/12/2020 11:09
34719	19.0	04/12/2020 11:16
34720	8.0	04/12/2020 11:16
34721	0.0	04/12/2020 11:21
34722	8.0	04/12/2020 11:27
34723	8.0	04/12/2020 11:29
34724	8.0	04/12/2020 11:31
34725	14.0	04/12/2020 11:49
34726	11.0	04/12/2020 11:55
34727	20.0	04/12/2020 11:59
34728	13.0	04/12/2020 12:14
34729	305.0	04/12/2020 12:27
34730	8.0	04/12/2020 12:35
34731	8.0	04/12/2020 12:35
34732	8.0	04/12/2020 12:35
34733	8.0	04/12/2020 12:39
34734	74.0	04/12/2020 12:43
34735	12.0	04/12/2020 12:43
34736	14.0	04/12/2020 12:45
34737	81.0	04/12/2020 12:45
34738	67.0	04/12/2020 13:09
34739	13.0	04/12/2020 13:15
34740	8.0	04/12/2020 13:15
34741	19.0	04/12/2020 13:20
34742	139.0	04/12/2020 13:21
34743	8.0	04/12/2020 13:22
34744	13.0	04/12/2020 13:27
34745	18.0	04/12/2020 13:29
34746	14.0	04/12/2020 13:54
34747	7.0	04/12/2020 15:54
34748	73.0	04/12/2020 16:31
34749	15.0	04/12/2020 17:25
34750	33.0	04/12/2020 17:54
34751	13.0	04/12/2020 18:34
34752	20.0	04/12/2020 18:39
34753	0.0	04/12/2020 19:44
34754	19.0	04/12/2020 19:47
34755	18.0	04/12/2020 19:49
34756	24.0	04/12/2020 19:49
34757	13.0	04/12/2020 20:04
34758	15.0	04/12/2020 20:36
34759	15.0	04/12/2020 20:44
34760	14.0	04/12/2020 20:49
34761	18.0	05/12/2020 0:53
34762	21.0	05/12/2020 2:40
34763	12.0	05/12/2020 6:16
34764	0.0	05/12/2020 7:40
34765	0.0	05/12/2020 7:42
34766	88.0	05/12/2020 10:15
34767	8.0	05/12/2020 11:18
34768	8.0	05/12/2020 13:38
34769	33.0	05/12/2020 14:32
34770	13.0	05/12/2020 16:17
34771	4.0	05/12/2020 18:05
34772	12.0	06/12/2020 7:16
34773	11.0	06/12/2020 7:29
34774	16.0	06/12/2020 13:19
34775	10.0	06/12/2020 23:28
34776	37.0	07/12/2020 10:22
34777	12.0	07/12/2020 10:23
34778	15.0	07/12/2020 11:32
34779	10.0	07/12/2020 14:31
34780	17.0	07/12/2020 15:08
34781	21.0	07/12/2020 19:00
34782	9.0	07/12/2020 19:50
34783	7.0	07/12/2020 20:08
34784	15.0	07/12/2020 20:38
34785	10.0	07/12/2020 21:49
34786	8.0	04/12/2020 6:16
34787	15.0	04/12/2020 6:24
34788	19.0	04/12/2020 6:45
34789	8.0	04/12/2020 7:08
34790	9.0	04/12/2020 7:25
34791	8.0	04/12/2020 7:38
34792	8.0	04/12/2020 8:14
34793	8.0	04/12/2020 8:31
34794	14.0	04/12/2020 8:37
34795	8.0	04/12/2020 8:37
34796	13.0	04/12/2020 8:38
34797	14.0	04/12/2020 9:00
34798	8.0	04/12/2020 9:03
34799	34.0	04/12/2020 9:07
34800	8.0	04/12/2020 9:09
34801	8.0	04/12/2020 9:15
34802	8.0	04/12/2020 9:25
34803	18.0	04/12/2020 9:29
34804	8.0	04/12/2020 9:48
34805	20.0	04/12/2020 9:51
34806	21.0	04/12/2020 9:51
34807	8.0	04/12/2020 10:04
34808	20.0	04/12/2020 10:08
34809	8.0	04/12/2020 10:18
34810	8.0	04/12/2020 10:22
34811	15.0	04/12/2020 10:39
34812	8.0	04/12/2020 10:42
34813	25.0	04/12/2020 10:46
34814	13.0	04/12/2020 10:58
34815	8.0	04/12/2020 10:59
34816	50.0	04/12/2020 10:59
34817	50.0	04/12/2020 11:01
34818	11.0	04/12/2020 11:01
34819	53.0	04/12/2020 11:02
34820	61.0	04/12/2020 11:05
34821	34.0	04/12/2020 11:06
34822	8.0	04/12/2020 11:10
34823	14.0	04/12/2020 11:13
34824	20.0	04/12/2020 11:14
34825	47.0	04/12/2020 11:18
34826	12.0	04/12/2020 11:19
34827	14.0	04/12/2020 11:20
34828	13.0	04/12/2020 11:22
34829	8.0	04/12/2020 11:34
34830	26.0	04/12/2020 11:37
34831	8.0	04/12/2020 11:41
34832	0.0	04/12/2020 11:48
34833	14.0	04/12/2020 12:38
34834	13.0	04/12/2020 12:46
34835	15.0	04/12/2020 12:47
34836	25.0	04/12/2020 13:01
34837	42.0	04/12/2020 13:04
34838	26.0	04/12/2020 13:33
34839	8.0	04/12/2020 13:34
34840	13.0	04/12/2020 14:04
34841	18.0	04/12/2020 14:05
34842	8.0	04/12/2020 14:13
34843	8.0	04/12/2020 14:16
34844	8.0	04/12/2020 14:18
34845	22.0	04/12/2020 14:21
34846	8.0	04/12/2020 14:22
34847	14.0	04/12/2020 14:30
34848	13.0	04/12/2020 14:30
34849	14.0	04/12/2020 14:43
34850	46.0	04/12/2020 14:57
34851	23.0	04/12/2020 14:59
34852	13.0	04/12/2020 15:05
34853	17.0	04/12/2020 15:13
34854	12.0	04/12/2020 15:14
34855	7.0	04/12/2020 15:29
34856	14.0	04/12/2020 16:07
34857	10.0	04/12/2020 16:12
34858	20.0	04/12/2020 16:28
34859	17.0	04/12/2020 16:34
34860	11.0	04/12/2020 16:46
34861	17.0	04/12/2020 16:55
34862	7.0	04/12/2020 17:02
34863	7.0	04/12/2020 17:27
34864	105.0	04/12/2020 20:27
34865	26.0	04/12/2020 21:16
34866	0.0	06/12/2020 7:56
34867	11.0	06/12/2020 8:20
34868	8.0	06/12/2020 8:48
34869	19.0	06/12/2020 9:39
34870	11.0	06/12/2020 11:33
34871	8.0	06/12/2020 14:29
34872	16.0	06/12/2020 22:28
34873	11.0	07/12/2020 1:14
34874	22.0	07/12/2020 1:28
34875	8.0	07/12/2020 3:25
34876	16.0	07/12/2020 3:40
34877	2.0	07/12/2020 9:07
34878	22.0	07/12/2020 9:50
34879	18.0	07/12/2020 10:55
34880	12.0	07/12/2020 11:09
34881	58.0	07/12/2020 11:17
34882	10.0	07/12/2020 12:20
34883	15.0	07/12/2020 13:59
34884	37.0	07/12/2020 14:42
34885	8.0	07/12/2020 14:59
34886	7.0	07/12/2020 15:07
34887	9.0	07/12/2020 15:17
34888	10.0	07/12/2020 15:18
34889	42.0	07/12/2020 15:20
34890	7.0	07/12/2020 15:51
34891	9.0	07/12/2020 15:59
34892	60.0	07/12/2020 16:08
34893	15.0	07/12/2020 17:35
34894	10.0	07/12/2020 18:06
34895	28.0	07/12/2020 18:14
34896	23.0	07/12/2020 18:27
34897	0.0	07/12/2020 18:42
34898	0.0	07/12/2020 19:05
34899	9.0	07/12/2020 19:11
34900	7.0	07/12/2020 19:16
34901	10.0	07/12/2020 19:22
34902	22.0	07/12/2020 19:23
34903	8.0	07/12/2020 20:13
34904	9.0	07/12/2020 20:14
34905	10.0	07/12/2020 20:46
34906	11.0	07/12/2020 21:00
34907	7.0	07/12/2020 21:03
34908	7.0	07/12/2020 21:10
34909	12.0	07/12/2020 21:43
34910	8.0	07/12/2020 21:55
34911	8.0	07/12/2020 22:22
34912	16.0	07/12/2020 23:18
34913	16.0	07/12/2020 23:23
34914	18.0	07/12/2020 23:26
34915	7.0	07/12/2020 23:28
34916	7.0	07/12/2020 23:39
34917	1.0	07/12/2020 23:52
34918	9.0	07/12/2020 23:59
34919	10.0	08/12/2020 4:03
34920	8.0	08/12/2020 8:32
34921	38.0	08/12/2020 9:08
34922	27.0	08/12/2020 9:27
34923	9.0	08/12/2020 10:03
34924	10.0	08/12/2020 10:41
34925	9.0	08/12/2020 13:13
34926	23.0	08/12/2020 14:59
34927	8.0	08/12/2020 16:04
34928	21.0	08/12/2020 16:54
34929	13.0	08/12/2020 17:12
34930	8.0	08/12/2020 18:48
34931	14.0	08/12/2020 23:03
34932	8.0	08/12/2020 23:09
34933	34.0	08/12/2020 23:12
34934	28.0	08/12/2020 23:19
34935	0.0	09/12/2020 0:27
34936	10.0	09/12/2020 0:59
34937	21.0	09/12/2020 6:39
34938	9.0	09/12/2020 8:20
34939	10.0	09/12/2020 8:24
34940	13.0	09/12/2020 9:15
34941	49.0	09/12/2020 9:28
34942	8.0	09/12/2020 9:30
34943	10.0	09/12/2020 9:41
34944	157.0	09/12/2020 9:42
34945	10.0	09/12/2020 10:01
34946	10.0	09/12/2020 10:01
34947	9.0	09/12/2020 10:04
34948	34.0	09/12/2020 10:16
34949	0.0	09/12/2020 10:19
34950	10.0	09/12/2020 10:20
34951	16.0	09/12/2020 10:21
34952	38.0	09/12/2020 10:26
34953	8.0	09/12/2020 10:31
34954	9.0	09/12/2020 10:34
34955	8.0	09/12/2020 10:57
34956	15.0	09/12/2020 11:01
34957	9.0	09/12/2020 11:43
34958	22.0	09/12/2020 11:43
34959	8.0	09/12/2020 13:01
34960	17.0	09/12/2020 13:03
34961	13.0	09/12/2020 13:05
34962	10.0	09/12/2020 13:16
34963	13.0	09/12/2020 13:16
34964	9.0	09/12/2020 13:20
34965	34.0	09/12/2020 13:23
34966	10.0	09/12/2020 13:34
34967	14.0	09/12/2020 13:36
34968	9.0	09/12/2020 13:40
34969	13.0	09/12/2020 13:55
34970	13.0	09/12/2020 13:59
34971	22.0	09/12/2020 14:01
34972	9.0	09/12/2020 14:08
34973	11.0	09/12/2020 14:25
34974	9.0	09/12/2020 15:42
34975	8.0	09/12/2020 16:32
34976	7.0	09/12/2020 17:39
34977	20.0	09/12/2020 17:39
34978	1.0	09/12/2020 17:43
34979	14.0	09/12/2020 17:44
34980	12.0	09/12/2020 18:12
34981	89.0	09/12/2020 19:39
34982	8.0	09/12/2020 20:37
34983	8.0	09/12/2020 20:40
34984	7.0	09/12/2020 20:52
34985	9.0	08/12/2020 11:06
34986	21.0	08/12/2020 13:51
34987	7.0	08/12/2020 17:26
34988	9.0	08/12/2020 17:56
34989	13.0	08/12/2020 18:14
34990	7.0	08/12/2020 18:18
34991	13.0	08/12/2020 18:31
34992	128.0	08/12/2020 18:59
34993	9.0	08/12/2020 19:06
34994	9.0	08/12/2020 19:09
34995	10.0	08/12/2020 19:47
34996	8.0	08/12/2020 21:43
34997	8.0	08/12/2020 21:45
34998	11.0	08/12/2020 22:19
34999	10.0	08/12/2020 22:52
35000	11.0	08/12/2020 22:54
35001	11.0	08/12/2020 22:56
35002	11.0	08/12/2020 22:58
35003	11.0	08/12/2020 22:59
35004	9.0	08/12/2020 23:17
35005	10.0	08/12/2020 23:19
35006	13.0	09/12/2020 2:33
35007	20.0	09/12/2020 2:46
35008	14.0	09/12/2020 2:57
35009	34.0	09/12/2020 3:46
35010	22.0	09/12/2020 9:27
35011	35.0	09/12/2020 9:40
35012	22.0	09/12/2020 9:53
35013	9.0	09/12/2020 9:58
35014	8.0	09/12/2020 10:03
35015	10.0	09/12/2020 10:11
35016	8.0	09/12/2020 10:11
35017	48.0	09/12/2020 10:17
35018	9.0	09/12/2020 11:09
35019	10.0	09/12/2020 11:37
35020	27.0	09/12/2020 11:44
35021	7.0	09/12/2020 11:45
35022	14.0	09/12/2020 11:53
35023	34.0	09/12/2020 11:59
35024	15.0	09/12/2020 12:14
35025	9.0	09/12/2020 12:32
35026	9.0	09/12/2020 12:33
35027	15.0	09/12/2020 12:43
35028	15.0	09/12/2020 12:45
35029	8.0	09/12/2020 12:57
35030	55.0	09/12/2020 13:26
35031	9.0	09/12/2020 13:26
35032	9.0	09/12/2020 13:31
35033	14.0	09/12/2020 13:36
35034	28.0	09/12/2020 13:39
35035	14.0	09/12/2020 13:42
35036	9.0	09/12/2020 13:42
35037	14.0	09/12/2020 13:46
35038	13.0	09/12/2020 14:17
35039	9.0	09/12/2020 14:29
35040	10.0	09/12/2020 14:43
35041	10.0	09/12/2020 14:45
35042	10.0	09/12/2020 14:46
35043	10.0	09/12/2020 14:47
35044	16.0	09/12/2020 15:04
35045	8.0	09/12/2020 15:18
35046	12.0	09/12/2020 15:34
35047	8.0	09/12/2020 15:59
35048	14.0	09/12/2020 16:04
35049	8.0	09/12/2020 16:06
35050	8.0	09/12/2020 16:09
35051	20.0	09/12/2020 16:15
35052	42.0	09/12/2020 16:18
35053	9.0	09/12/2020 16:28
35054	9.0	09/12/2020 16:28
35055	7.0	09/12/2020 17:16
35056	8.0	09/12/2020 17:19
35057	89.0	09/12/2020 17:24
35058	8.0	09/12/2020 17:44
35059	16.0	09/12/2020 18:21
35060	16.0	09/12/2020 18:32
35061	34.0	09/12/2020 18:39
35062	0.0	09/12/2020 18:44
35063	9.0	09/12/2020 18:50
35064	54.0	09/12/2020 18:50
35065	8.0	09/12/2020 19:12
35066	9.0	09/12/2020 20:37
35067	12.0	10/12/2020 4:43
35068	19.0	10/12/2020 5:38
35069	15.0	10/12/2020 5:44
35070	9.0	10/12/2020 8:53
35071	15.0	10/12/2020 9:58
35072	42.0	10/12/2020 10:05
35073	9.0	10/12/2020 10:12
35074	8.0	10/12/2020 10:14
35075	14.0	10/12/2020 10:50
35076	8.0	10/12/2020 11:20
35077	13.0	10/12/2020 11:31
35078	8.0	10/12/2020 12:20
35079	20.0	10/12/2020 12:31
35080	9.0	10/12/2020 12:34
35081	14.0	10/12/2020 12:49
35082	9.0	10/12/2020 12:49
35083	12.0	10/12/2020 13:29
35084	44.0	10/12/2020 13:36
35085	14.0	09/12/2020 21:15
35086	5.0	09/12/2020 21:22
35087	13.0	09/12/2020 22:01
35088	7.0	09/12/2020 22:04
35089	7.0	09/12/2020 22:09
35090	12.0	09/12/2020 22:12
35091	7.0	09/12/2020 22:34
35092	8.0	09/12/2020 23:25
35093	9.0	09/12/2020 23:31
35094	8.0	10/12/2020 6:32
35095	12.0	10/12/2020 6:53
35096	9.0	10/12/2020 8:29
35097	21.0	10/12/2020 8:30
35098	15.0	10/12/2020 8:33
35099	8.0	10/12/2020 9:05
35100	8.0	10/12/2020 9:14
35101	8.0	10/12/2020 9:15
35102	9.0	10/12/2020 9:31
35103	8.0	10/12/2020 9:31
35104	9.0	10/12/2020 9:37
35105	8.0	10/12/2020 9:42
35106	25.0	10/12/2020 9:44
35107	8.0	10/12/2020 9:44
35108	9.0	10/12/2020 9:49
35109	8.0	10/12/2020 9:49
35110	47.0	10/12/2020 10:07
35111	19.0	10/12/2020 10:08
35112	12.0	10/12/2020 10:15
35113	9.0	10/12/2020 10:16
35114	14.0	10/12/2020 10:24
35115	8.0	10/12/2020 10:39
35116	20.0	10/12/2020 10:46
35117	194.0	10/12/2020 11:15
35118	68.0	10/12/2020 11:16
35119	69.0	10/12/2020 12:02
35120	12.0	10/12/2020 12:05
35121	15.0	10/12/2020 12:12
35122	8.0	10/12/2020 12:23
35123	14.0	10/12/2020 12:58
35124	14.0	10/12/2020 13:10
35125	19.0	10/12/2020 13:14
35126	9.0	10/12/2020 13:21
35127	16.0	10/12/2020 13:29
35128	89.0	10/12/2020 13:31
35129	44.0	10/12/2020 13:37
35130	12.0	10/12/2020 13:39
35131	89.0	10/12/2020 14:14
35132	13.0	10/12/2020 14:19
35133	9.0	10/12/2020 14:21
35134	9.0	10/12/2020 14:25
35135	89.0	10/12/2020 14:28
35136	8.0	10/12/2020 14:28
35137	6.0	10/12/2020 14:29
35138	34.0	10/12/2020 14:45
35139	12.0	10/12/2020 14:47
35140	7.0	10/12/2020 15:10
35141	8.0	10/12/2020 16:32
35142	20.0	10/12/2020 16:38
35143	7.0	10/12/2020 16:40
35144	78.0	10/12/2020 16:40
35145	19.0	10/12/2020 16:45
35146	57.0	10/12/2020 16:53
35147	8.0	10/12/2020 17:04
35148	11.0	10/12/2020 17:06
35149	88.0	10/12/2020 17:06
35150	41.0	10/12/2020 17:13
35151	102.0	10/12/2020 17:21
35152	11.0	10/12/2020 17:29
35153	8.0	10/12/2020 17:33
35154	8.0	10/12/2020 17:49
35155	14.0	10/12/2020 17:57
35156	8.0	10/12/2020 18:20
35157	36.0	10/12/2020 19:19
35158	7.0	10/12/2020 19:26
35159	7.0	10/12/2020 19:45
35160	8.0	10/12/2020 20:11
35161	11.0	10/12/2020 20:36
35162	8.0	10/12/2020 20:43
35163	11.0	10/12/2020 20:52
35164	8.0	10/12/2020 22:21
35165	18.0	10/12/2020 22:28
35166	18.0	10/12/2020 22:34
35167	8.0	10/12/2020 22:55
35168	0.0	11/12/2020 0:26
35169	0.0	11/12/2020 0:26
35170	8.0	11/12/2020 3:18
35171	8.0	11/12/2020 8:23
35172	11.0	11/12/2020 8:40
35173	12.0	11/12/2020 8:46
35174	8.0	11/12/2020 8:56
35175	67.0	11/12/2020 8:58
35176	11.0	11/12/2020 9:05
35177	8.0	11/12/2020 9:07
35178	20.0	11/12/2020 9:28
35179	20.0	11/12/2020 9:30
35180	41.0	11/12/2020 9:37
35181	19.0	11/12/2020 10:03
35182	11.0	11/12/2020 10:14
35183	26.0	11/12/2020 10:15
35184	44.0	10/12/2020 13:43
35185	9.0	10/12/2020 13:47
35186	9.0	10/12/2020 13:48
35187	9.0	10/12/2020 13:50
35188	9.0	10/12/2020 14:03
35189	43.0	10/12/2020 14:03
35190	9.0	10/12/2020 14:04
35191	88.0	10/12/2020 15:23
35192	8.0	10/12/2020 15:24
35193	0.0	10/12/2020 15:29
35194	15.0	10/12/2020 15:35
35195	7.0	10/12/2020 15:37
35196	25.0	10/12/2020 15:40
35197	8.0	10/12/2020 15:50
35198	7.0	10/12/2020 16:49
35199	13.0	10/12/2020 16:52
35200	8.0	10/12/2020 17:07
35201	8.0	10/12/2020 17:27
35202	12.0	10/12/2020 17:31
35203	8.0	10/12/2020 17:55
35204	8.0	10/12/2020 17:55
35205	11.0	10/12/2020 18:09
35206	11.0	10/12/2020 18:15
35207	12.0	10/12/2020 18:21
35208	8.0	10/12/2020 18:25
35209	12.0	10/12/2020 18:26
35210	11.0	10/12/2020 18:35
35211	14.0	10/12/2020 19:12
35212	15.0	10/12/2020 19:42
35213	7.0	11/12/2020 2:08
35214	8.0	11/12/2020 6:30
35215	8.0	11/12/2020 6:37
35216	8.0	11/12/2020 7:20
35217	8.0	11/12/2020 7:38
35218	8.0	11/12/2020 7:40
35219	11.0	11/12/2020 8:02
35220	11.0	11/12/2020 8:22
35221	13.0	11/12/2020 9:25
35222	12.0	11/12/2020 9:30
35223	15.0	11/12/2020 9:38
35224	15.0	11/12/2020 10:22
35225	42.0	11/12/2020 10:33
35226	11.0	11/12/2020 10:37
35227	13.0	11/12/2020 10:42
35228	0.0	11/12/2020 10:45
35229	32.0	11/12/2020 11:04
35230	13.0	11/12/2020 11:05
35231	8.0	11/12/2020 11:20
35232	114.0	11/12/2020 11:25
35233	12.0	11/12/2020 11:30
35234	78.0	11/12/2020 11:32
35235	12.0	11/12/2020 11:33
35236	39.0	11/12/2020 11:34
35237	12.0	11/12/2020 11:40
35238	12.0	11/12/2020 11:43
35239	12.0	11/12/2020 11:46
35240	12.0	11/12/2020 11:49
35241	18.0	11/12/2020 12:00
35242	8.0	11/12/2020 12:17
35243	14.0	11/12/2020 12:19
35244	13.0	11/12/2020 12:37
35245	27.0	11/12/2020 13:36
35246	15.0	11/12/2020 13:41
35247	13.0	11/12/2020 13:44
35248	12.0	11/12/2020 13:46
35249	39.0	11/12/2020 14:00
35250	11.0	11/12/2020 14:08
35251	12.0	11/12/2020 14:10
35252	11.0	11/12/2020 14:30
35253	46.0	11/12/2020 14:49
35254	0.0	11/12/2020 14:58
35255	10.0	11/12/2020 15:23
35256	10.0	11/12/2020 15:30
35257	13.0	11/12/2020 15:31
35258	10.0	11/12/2020 15:36
35259	10.0	11/12/2020 15:50
35260	10.0	11/12/2020 16:01
35261	11.0	11/12/2020 17:44
35262	14.0	11/12/2020 17:46
35263	12.0	11/12/2020 18:57
35264	23.0	11/12/2020 20:13
35265	35.0	11/12/2020 20:24
35266	11.0	11/12/2020 20:41
35267	222.0	12/12/2020 0:44
35268	10.0	12/12/2020 1:08
35269	10.0	12/12/2020 2:52
35270	17.0	12/12/2020 3:38
35271	9.0	13/12/2020 0:20
35272	9.0	13/12/2020 4:23
35273	8.0	14/12/2020 6:55
35274	8.0	14/12/2020 7:48
35275	12.0	14/12/2020 10:10
35276	10.0	14/12/2020 10:23
35277	27.0	14/12/2020 10:33
35278	8.0	14/12/2020 10:39
35279	8.0	14/12/2020 10:53
35280	10.0	14/12/2020 11:14
35281	8.0	14/12/2020 11:23
35282	43.0	14/12/2020 11:25
35283	30.0	14/12/2020 11:28
35284	8.0	14/12/2020 12:33
35285	8.0	14/12/2020 12:54
35286	26.0	14/12/2020 13:02
35287	9.0	14/12/2020 13:08
35288	39.0	14/12/2020 13:09
35289	8.0	14/12/2020 13:09
35290	10.0	14/12/2020 13:10
35291	151.0	14/12/2020 13:12
35292	45.0	14/12/2020 13:29
35293	10.0	14/12/2020 13:32
35294	8.0	14/12/2020 13:49
35295	9.0	14/12/2020 13:59
35296	11.0	14/12/2020 14:06
35297	9.0	14/12/2020 14:07
35298	10.0	14/12/2020 14:09
35299	12.0	14/12/2020 14:15
35300	15.0	14/12/2020 14:20
35301	106.0	14/12/2020 14:48
35302	10.0	14/12/2020 14:51
35303	14.0	14/12/2020 15:32
35304	44.0	14/12/2020 15:34
35305	9.0	14/12/2020 15:34
35306	7.0	14/12/2020 15:39
35307	7.0	14/12/2020 15:42
35308	10.0	14/12/2020 15:46
35309	42.0	14/12/2020 15:57
35310	9.0	14/12/2020 16:00
35311	7.0	14/12/2020 16:12
35312	7.0	14/12/2020 16:21
35313	8.0	14/12/2020 16:25
35314	7.0	14/12/2020 16:28
35315	35.0	14/12/2020 16:35
35316	21.0	14/12/2020 16:49
35317	32.0	14/12/2020 17:06
35318	10.0	14/12/2020 17:23
35319	121.0	14/12/2020 17:25
35320	10.0	14/12/2020 17:28
35321	11.0	14/12/2020 17:40
35322	0.0	14/12/2020 17:41
35323	9.0	14/12/2020 18:17
35324	11.0	14/12/2020 18:19
35325	12.0	11/12/2020 10:49
35326	13.0	11/12/2020 11:18
35327	12.0	11/12/2020 11:58
35328	24.0	11/12/2020 11:58
35329	12.0	11/12/2020 12:06
35330	55.0	11/12/2020 12:14
35331	8.0	11/12/2020 12:15
35332	55.0	11/12/2020 12:15
35333	8.0	11/12/2020 12:15
35334	70.0	11/12/2020 12:21
35335	13.0	11/12/2020 12:31
35336	15.0	11/12/2020 12:44
