id_estado	Prioridad	Estado	Entorno	SLA
28199	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28200	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28201	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28202	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28203	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28204	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28205	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28206	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28207	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28208	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28209	Cr°tica	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28210	Baja	Cerrado	Maqueta	
28211	Alta	Cancelado	PRODUCTION	Objetivos de servicio incumplidos
28212	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28213	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28214	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28215	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28216	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28217	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28218	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28219	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28220	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28221	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28222	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28223	Alta	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28224	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28225	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28226	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28227	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28228	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28229	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28230	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28231	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28232	Baja	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28233	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28234	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28235	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28236	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28237	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28238	Media	Cerrado	No aplica.	
28239	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28240	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28241	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28242	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28243	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28244	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28245	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28246	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28247	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28248	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28249	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28250	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28251	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28252	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28253	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28254	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28255	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28256	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28257	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28258	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28259	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28260	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28261	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28262	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28263	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28264	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28265	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28266	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28267	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28268	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28269	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28270	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28271	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28272	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28273	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28274	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28275	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28276	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28277	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28278	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28279	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28280	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28281	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28282	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28283	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28284	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28285	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28286	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28287	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28288	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28289	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28290	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28291	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28292	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28293	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28294	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28295	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28296	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28297	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28298	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28299	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28300	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28301	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28302	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28303	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28304	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28305	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28306	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28307	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28308	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28309	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28310	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28311	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28312	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28313	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28314	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28315	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28316	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28317	Media	Cancelado	PRODUCTION	Objetivos de servicio incumplidos
28318	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28319	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28320	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28321	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28322	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28323	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28324	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28325	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28326	Media	Cancelado	https://infinity-cert-dev.onbmc.com/arsys/forms/onbmc-s/SHR%3ALandingConsole/Default+Administrato...	
28327	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28328	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28329	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28330	Alta	Cerrado	CERT	Dentro del Objetivo de servicio
28331	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28332	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28333	Media	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28334	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28335	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28336	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28337	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28338	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28339	Baja	Cerrado	UAT	
28340	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28341	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28342	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28343	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28344	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28345	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28346	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28347	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28348	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28349	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28350	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28351	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28352	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28353	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28354	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28355	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28356	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28357	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28358	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28359	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28360	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28361	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28362	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28363	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28364	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28365	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28366	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28367	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28368	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28369	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28370	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28371	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28372	Alta	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28373	Cr°tica	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28374	Cr°tica	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28375	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28376	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28377	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28378	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28379	Cr°tica	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28380	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28381	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28382	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28383	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28384	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28385	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28386	Cr°tica	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28387	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28388	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28389	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28390	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28391	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28392	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28393	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28394	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28395	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28396	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28397	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28398	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28399	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28400	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28401	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28402	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28403	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28404	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28405	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28406	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28407	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28408	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28409	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28410	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28411	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28412	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28413	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28414	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28415	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28416	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28417	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28418	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28419	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28420	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28421	Media	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28422	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28423	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28424	Alta	Cerrado	PRE	
28425	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28426	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28427	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28428	Media	Cerrado	CERT	
28429	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28430	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28431	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28432	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28433	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28434	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28435	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28436	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28437	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28438	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28439	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28440	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28441	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28442	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28443	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28444	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28445	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28446	Media	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28447	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28448	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28449	Media	Cancelado	PRODUCTION	Objetivos de servicio incumplidos
28450	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28451	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28452	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28453	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28454	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28455	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28456	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28457	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28458	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28459	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28460	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28461	Media	Cerrado	FAST	Dentro del Objetivo de servicio
28462	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28463	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28464	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28465	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28466	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28467	Media	Cerrado	UAT	
28468	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28469	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28470	Alta	Cerrado	uat	Dentro del Objetivo de servicio
28471	Media	Cerrado	PRE/Staging	
28472	Media	Cerrado	UAT	Dentro del Objetivo de servicio
28473	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28474	Cr°tica	Cerrado	CERT	Dentro del Objetivo de servicio
28475	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28476	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28477	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28478	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28479	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28480	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28481	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28482	Alta	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28483	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28484	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28485	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28486	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28487	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28488	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28489	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28490	Media	Cerrado	PREPRODUCTION	Dentro del Objetivo de servicio
28491	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28492	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28493	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28494	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28495	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28496	Alta	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28497	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28498	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28499	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28500	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28501	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28502	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28503	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28504	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28505	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28506	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28507	Cr°tica	Cerrado	CERT	Dentro del Objetivo de servicio
28508	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28509	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28510	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28511	Media	Cerrado	glltfmadpe19	
28512	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28513	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28514	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28515	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28516	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28517	Alta	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28518	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28519	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28520	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28521	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28522	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28523	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28524	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28525	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28526	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28527	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28528	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28529	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28530	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28531	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28532	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28533	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28534	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28535	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28536	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28537	Baja	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28538	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28539	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28540	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28541	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28542	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28543	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28544	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28545	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28546	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28547	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28548	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28549	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28550	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28551	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28552	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28553	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28554	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28555	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28556	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28557	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28558	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28559	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28560	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28561	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28562	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28563	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28564	Media	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28565	Media	Cerrado	UAT	
28566	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28567	Alta	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28568	Alta	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
28569	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28570	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28571	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28572	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28573	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28574	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28575	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28576	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28577	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28578	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28579	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28580	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28581	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28582	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28583	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28584	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28585	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28586	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28587	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28588	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28589	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28590	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28591	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28592	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28593	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
28594	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28595	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
28596	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
